ResponseID,Funnel,Citizen,PrefSchool,Q1a,Q1b,Q2a,Q2b,Q2c,Q3,Q4_1_TEXT,Q4_2_TEXT,Q4_3_TEXT,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q15_16,Q15_17,Q15_18,SchoolRated,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q17_19,Q17_20,Q17_21,Q17_22,Q17_23,Q17_24,Q17_25,Q17_26,Q17_27,Q17_28,Q17_29,Q17_30,Q20,Q22,Q25A,Q25B,Q26a,Q26b,FunnelPerformance,CONSIDERATION,FAVORITE,Female,Age,Work_exp
R_3rrQbgZNByBTbFj,1,30,Stanford,1,600,1,1,4,Stanford,ISB Hyderabad,Kellog,Harvard,3,1,4,2,1,3,1,3,2,1,2,1,2,2,2,1,1,1,3,4,4,5,4,3,2,4,4,4,4,3,5,1,1,1,1,1,4,4,3,3,5,,5,3,,5,,5,4,,4,,4,4,4,,,,4,4,4,2,3,3,4,4,4,4,4,3,3,3,4,3,4,4,3,4,2,4,3,2,2,4,4,4,3,3,3,3,2,,,,2,2,1.00,0.00,0,35,4
R_3t6ergHODZ4Lvoh,3,30,Schulich School of Business,1,700,1,3,,Schulich School of Business,Rotman School of Management,Stern School or Business,DeGroote School of Business,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,5,4,4,4,4,4,2,3,4,5,2,5,1,5,2,1,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,3,4,4,3,3,4,4,4,3,3,3,4,3,5,3,4,4,4,3,4,3,4,4,2,3,3,5,1,1,,3,,3,2,1.00,0.00,0,33,3
R_3t6ergHODZ4Lvoh,3,30,Schulich School of Business,1,700,1,3,,Schulich School of Business,Rotman School of Management,Stern School or Business,DeGroote School of Business,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,5,4,4,4,4,4,2,3,4,5,2,5,1,5,2,1,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,3,5,4,3,4,4,3,3,4,4,4,2,3,3,4,4,4,3,4,4,4,3,4,3,4,4,2,3,3,5,1,1,,3,,3,2,1.00,0.00,0,33,3
R_3Uil2zCvy5izOtf,2,30,INSEAD,1,700,1,2,5,INSEAD,NUS Singapore,ISB Hyderabad,HKUST,2,2,2,5,2,2,2,2,4,2,4,2,2,2,2,2,2,2,5,5,5,5,4,4,5,5,4,4,5,5,5,1,3,1,1,1,3,5,5,4,5,5,5,5,4,4,3,5,3,3,5,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,3,,2,,5,1.00,1.00,0,34,4
R_3Uil2zCvy5izOtf,2,30,INSEAD,1,700,1,2,5,INSEAD,NUS Singapore,ISB Hyderabad,HKUST,2,2,2,5,2,2,2,2,4,2,4,2,2,2,2,2,2,2,5,5,5,5,4,4,5,5,4,4,5,5,5,1,3,1,1,1,3,5,5,4,5,5,5,5,4,4,3,5,3,3,5,3,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,,2,,2,1.00,0.00,0,34,4
R_3VirzQO16hi6d13,3,30,Robert J. Trulaske college of Business - University of Missouri,1,600,1,3,,Harvard,Stanford,Chicago Booth School,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,4,3,3,5,5,4,5,1,4,4,3,5,1,3,1,1,1,5,4,4,5,,,,,,,,,,,,,,,,,,,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,1,,,,,,1,0.00,0.00,0,32,3
R_3VirzQO16hi6d13,3,30,Robert J. Trulaske college of Business - University of Missouri,1,600,1,3,,Harvard,Stanford,Chicago Booth School,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,4,3,3,5,5,4,5,1,4,4,3,5,1,3,1,1,1,5,4,4,5,,,,,,,,,,,,,,,,,,,5,3,5,4,4,4,5,1,3,4,5,5,3,3,3,4,5,5,5,4,5,5,3,5,3,5,5,2,4,3,4,1,,,,,,1,0.00,0.00,0,32,3
R_3w4yJDVyMABiRpz,2,30,texas mays,1,600,1,2,1,stanford,booth,ohio,stern,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,3,5,4,4,4,2,3,4,4,4,2,2,2,2,2,5,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,4,3,5,3,2,3,4,4,4,5,5,4,3,4,5,3,4,3,4,4,4,4,5,1,2,,,,3,2,1.00,0.00,0,36,4
R_3w4yJDVyMABiRpz,2,30,texas mays,1,600,1,2,1,stanford,booth,ohio,stern,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,3,5,4,4,4,2,3,4,4,4,2,2,2,2,2,5,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,4,4,3,2,3,5,5,4,4,4,4,5,5,4,3,4,4,5,4,4,4,5,1,2,,,,3,2,1.00,0.00,0,36,4
R_41H5Z8qosLyBRhX,2,30,London Business School,1,700,1,2,2,London Business School,MIT Sloan,UC Barkley Hass,"University of Virginia, Darden Business School",3,5,3,2,2,3,2,4,1,1,4,2,2,3,4,2,1,3,2,5,5,5,5,4,3,1,2,3,5,1,5,1,2,1,1,1,5,4,5,5,5,5,5,5,4,4,3,5,,,5,4,4,5,5,3,,3,5,2,4,5,5,5,4,4,2,5,3,5,3,4,2,5,4,4,4,4,5,5,3,4,3,5,4,3,5,4,4,3,1,,1,,1,3,1.00,0.00,0,31,3
R_41H5Z8qosLyBRhX,2,30,London Business School,1,700,1,2,2,London Business School,MIT Sloan,UC Barkley Hass,"University of Virginia, Darden Business School",3,5,3,2,2,3,2,4,1,1,4,2,2,3,4,2,1,3,2,5,5,5,5,4,3,1,2,3,5,1,5,1,2,1,1,1,5,4,5,5,5,5,5,5,4,4,3,5,,,5,4,4,5,5,3,,3,4,5,4,5,4,5,3,4,4,5,3,4,4,3,2,5,4,5,4,5,5,5,3,4,3,5,4,3,5,3,4,3,1,,1,,1,2,1.00,0.00,0,31,3
R_41wzmafBzTROtUx,1,30,Wharton,1,500,1,1,3,stanford university,cambridge university,harvard university,london school of business,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0,0,2,5,5,5,2,3,3,3,3,4,4,2,5,1,1,1,1,1,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,4,4,4,4,4,4,5,3,5,4,5,4,3,3,3,5,5,5,5,5,5,5,4,5,5,4,5,5,4,3,4,1,2,,,3,,3,1.00,0.00,0,33,4
R_41wzmafBzTROtUx,1,30,Wharton,1,500,1,1,3,stanford university,cambridge university,harvard university,london school of business,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0,0,2,5,5,5,2,3,3,3,3,4,4,2,5,1,1,1,1,1,4,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,2,4,4,4,4,4,3,3,3,3,3,4,3,3,3,4,3,4,4,3,4,3,3,3,3,3,4,4,4,3,4,1,2,,,3,,2,1.00,0.00,0,33,4
R_427nYHvqal5bq05,1,30,Texas A&M University - Mays School of Business,1,650,1,1,2,Mays Business School,Tippie,George Washington University School of Business,Katz Business School,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,4,2,2,5,4,3,5,3,4,3,3,3,5,3,4,4,,,,,,,,,,,,,,,,,,,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,1,0.00,0.00,1,31,3
R_427nYHvqal5bq05,1,30,Texas A&M University - Mays School of Business,1,650,1,1,2,Mays Business School,Tippie,George Washington University School of Business,Katz Business School,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,4,2,2,5,4,3,5,3,4,3,3,3,5,3,4,4,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,1,0.00,0.00,1,31,3
R_42rwe8BuNqMAm0d,3,30,Lindner College of Business,1,550,1,3,,Yale School of Management,Stanford Graduate School of Business,Booth School of Business,Johnson Graduate School of Management,2,1,2,1,0,2,0,2,0,0,2,1,0,2,1,0,1,2,2,5,4,4,4,4,3,3,1,4,5,1,5,1,2,1,1,5,5,4,4,5,4,,5,,,4,,5,,,5,,,5,,,,4,1,3,4,5,5,4,4,2,3,3,2,5,3,4,3,5,5,4,4,5,5,5,4,5,5,5,5,4,5,3,2,2,,,,,,2,1.00,0.00,0,41,6
R_42rwe8BuNqMAm0d,3,30,Lindner College of Business,1,550,1,3,,Yale School of Management,Stanford Graduate School of Business,Booth School of Business,Johnson Graduate School of Management,2,1,2,1,0,2,0,2,0,0,2,1,0,2,1,0,1,2,2,5,4,4,4,4,3,3,1,4,5,1,5,1,2,1,1,5,5,4,4,5,4,,5,,,4,,5,,,5,,,5,,,,4,5,3,5,5,5,4,4,2,3,3,4,5,3,4,3,5,5,4,4,5,5,5,4,5,5,5,5,4,5,3,2,2,,,,,,2,1.00,0.00,0,41,6
R_4G7JrT2aDpOX2GF,2,30,INSEAD,1,700,1,2,1,Insead,Insead,IMd,HKUST,1,4,1,5,1,1,4,1,4,1,1,1,1,1,1,2,1,4,5,4,4,5,4,4,4,2,3,4,4,4,4,2,3,4,2,1,4,5,4,2,,5,,5,,,5,,5,,,,,,,4,,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,4,,1,,5,1.00,1.00,0,37,6
R_4G7JrT2aDpOX2GF,2,30,INSEAD,1,700,1,2,1,Insead,Insead,IMd,HKUST,1,4,1,5,1,1,4,1,4,1,1,1,1,1,1,2,1,4,5,4,4,5,4,4,4,2,3,4,4,4,4,2,3,4,2,1,4,5,4,2,,5,,5,,,5,,5,,,,,,,4,,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,4,,1,,4,1.00,1.00,0,37,6
R_4GcnVE5AIcNICuV,2,30,Insead,1,650,1,2,1,Insead,ISB,NUS,Duke,3,2,2,3,3,2,2,2,3,2,1,2,2,2,2,2,3,1,3,4,3,4,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,5,3,3,3,3,3,4,4,4,3,3,,3,,3,3,4,3,3,4,,4,5,4,5,3,3,3,4,4,4,3,3,5,3,3,5,3,4,3,3,5,4,3,4,4,4,5,3,3,3,3,2,1,3,,1,,3,1.00,0.00,0,36,5
R_4GcnVE5AIcNICuV,2,30,Insead,1,650,1,2,1,Insead,ISB,NUS,Duke,3,2,2,3,3,2,2,2,3,2,1,2,2,2,2,2,3,1,3,4,3,4,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,5,3,3,3,3,3,4,4,4,3,3,,3,,3,3,4,3,3,4,,3,3,4,4,3,3,3,4,4,4,3,3,4,3,3,4,3,4,3,3,5,4,3,4,4,4,4,3,3,3,3,2,1,3,,1,,2,1.00,0.00,0,36,5
R_4NJvQYT0RTRCSsB,1,30,Harvard Business School,1,200,1,1,1,HARDVARD,WHARTON,CHICAGO,YALE,5,2,4,4,3,4,4,4,0,0,4,4,2,4,3,2,2,2,1,4,2,3,4,2,4,4,1,1,5,1,4,1,1,1,1,1,5,1,1,5,3,3,5,5,5,5,3,3,,,5,5,2,5,5,3,3,3,4,5,5,3,5,3,2,5,5,4,5,5,2,5,5,4,4,4,5,4,4,5,4,4,3,5,5,5,4,4,4,1,2,,,5,,4,1.00,1.00,1,38,4
R_4NJvQYT0RTRCSsB,1,30,Harvard Business School,1,200,1,1,1,HARDVARD,WHARTON,CHICAGO,YALE,5,2,4,4,3,4,4,4,0,0,4,4,2,4,3,2,2,2,1,4,2,3,4,2,4,4,1,1,5,1,4,1,1,1,1,1,5,1,1,5,3,3,5,5,5,5,3,3,,,5,5,2,5,5,3,3,3,8,5,5,3,5,3,2,5,5,4,5,5,2,5,5,4,5,4,5,4,4,5,4,4,3,5,5,5,4,5,4,1,2,,,5,,4,1.00,1.00,1,38,4
R_4SdYelaB5AfIE3r,2,30,Dartmouth – Tuck School of Business,1,750,1,2,2,Harvard Business School,London Business School,INSEAD,Indian Institute of Management,2,3,2,2,2,2,2,2,2,2,3,5,2,2,2,2,3,2,3,5,4,5,3,5,5,5,2,4,5,2,5,1,5,1,1,1,1,4,5,5,5,5,5,5,3,3,3,5,3,3,5,5,3,4,4,3,1,1,4,5,5,5,3,4,3,3,3,3,3,3,3,3,3,3,4,5,2,5,4,4,3,3,2,3,5,1,3,3,2,3,1,,1,,1,2,1.00,0.00,0,37,5
R_4SdYelaB5AfIE3r,2,30,Dartmouth – Tuck School of Business,1,750,1,2,2,Harvard Business School,London Business School,INSEAD,Indian Institute of Management,2,3,2,2,2,2,2,2,2,2,3,5,2,2,2,2,3,2,3,5,4,5,3,5,5,5,2,4,5,2,5,1,5,1,1,1,1,4,5,5,5,5,5,5,3,3,3,5,3,3,5,5,3,4,4,3,1,1,8,1,4,5,5,5,3,3,3,3,3,3,3,3,3,3,4,2,5,2,4,5,3,5,2,4,5,1,5,3,5,3,1,,1,,1,2,1.00,0.00,0,37,5
R_4SfhFWwKirhUtql,1,30,Kellogg,2,,1,1,2,Kellogg,Booth School of Management,Wharton School of Management,Columbia School of Management,2,4,2,2,2,4,0,1,1,0,1,2,2,4,1,0,0,0,5,5,5,5,4,4,4,4,4,3,5,2,5,1,4,4,1,1,5,5,5,5,5,5,5,5,5,5,,,,,,5,5,5,,,,,4,3,5,5,5,5,4,3,3,5,4,5,3,4,3,5,4,4,5,4,4,5,3,5,5,5,3,3,3,3,3,1,2,,,,1,2,1.00,0.00,0,36,4
R_4SfhFWwKirhUtql,1,30,Kellogg,2,,1,1,2,Kellogg,Booth School of Management,Wharton School of Management,Columbia School of Management,2,4,2,2,2,4,0,1,1,0,1,2,2,4,1,0,0,0,5,5,5,5,4,4,4,4,4,3,5,2,5,1,4,4,1,1,5,5,5,5,5,5,5,5,5,5,,,,,,5,5,5,,,,,8,3,5,5,5,5,4,3,3,5,4,5,3,4,3,5,5,4,4,4,5,5,3,5,5,5,3,3,3,3,3,1,2,,,,1,2,1.00,0.00,0,36,4
R_4SipkYxxZ3ZNBoV,2,30,Wharton,1,700,1,2,2,Wharton,London Business School,Kellogg,Harvard,2,4,5,4,3,4,4,2,2,2,2,3,3,2,2,1,2,2,2,5,5,5,4,4,2,2,5,4,5,1,5,1,4,2,1,1,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,,4,4,4,5,5,5,5,5,3,4,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,4,5,5,5,5,2,5,3,1,1,,4,,4,1.00,1.00,1,35,4
R_4SipkYxxZ3ZNBoV,2,30,Wharton,1,700,1,2,2,Wharton,London Business School,Kellogg,Harvard,2,4,5,4,3,4,4,2,2,2,2,3,3,2,2,1,2,2,2,5,5,5,4,4,2,2,5,4,5,1,5,1,4,2,1,1,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,,4,4,2,2,4,4,4,4,5,4,4,4,4,3,2,3,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,2,3,3,1,1,,4,,2,1.00,0.00,1,35,4
R_4UvS7TBsHBkdLY9,1,30,Harvard Business School,2,,1,1,1,NUS,stanford,harvard,New York,5,4,1,2,4,0,0,4,0,0,4,0,2,2,4,0,4,4,2,5,4,4,3,4,3,3,4,3,3,5,4,1,3,4,2,1,4,2,3,4,5,4,,4,4,,,4,,,3,,3,3,3,,5,5,7,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,4,5,3,5,4,5,5,4,5,4,5,2,1,,1,,1,4,1.00,1.00,1,36,2
R_4UvS7TBsHBkdLY9,1,30,Harvard Business School,2,,1,1,1,NUS,stanford,harvard,New York,5,4,1,2,4,0,0,4,0,0,4,0,2,2,4,0,4,4,2,5,4,4,3,4,3,3,4,3,3,5,4,1,3,4,2,1,4,2,3,4,5,4,,4,4,,,4,,,3,,3,3,3,,5,5,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,3,4,3,4,4,3,3,4,4,3,3,4,4,5,4,3,2,1,,1,,1,2,1.00,0.00,1,36,2
R_4YkJ5NJLgmiV4xv,2,30,Harvard Business School,1,600,1,2,1,Harvard Business School,Kellogg School of Management,The Wharton School,Booth School of Business,5,4,4,2,2,4,2,2,2,0,2,2,2,4,2,2,2,2,1,4,3,1,4,1,2,4,4,3,1,2,4,1,3,5,1,1,5,5,3,5,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,5,3,3,4,4,4,3,3,3,3,4,4,2,3,3,3,4,3,3,3,4,4,3,3,4,4,4,3,3,4,4,1,1,,3,,3,4,1.00,1.00,1,39,6
R_4YkJ5NJLgmiV4xv,2,30,Harvard Business School,1,600,1,2,1,Harvard Business School,Kellogg School of Management,The Wharton School,Booth School of Business,5,4,4,2,2,4,2,2,2,0,2,2,2,4,2,2,2,2,1,4,3,1,4,1,2,4,4,3,1,2,4,1,3,5,1,1,5,5,3,5,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,4,3,3,4,4,4,3,3,4,3,1,1,,3,,3,2,1.00,0.00,1,39,6
R_50CsCx4t0eyL6UR,2,30,"Politechnico Di Milano MIP, Italy",1,600,1,2,1,"Politechnico Di Milano MIP, SDA Bocconi","St. Gallen HSG, Switzerland",IMD Switzerland,HEC Paris,1,1,1,2,2,2,4,2,4,1,2,1,2,2,2,1,1,1,3,5,4,4,4,4,3,3,3,3,4,2,5,1,2,2,1,1,4,4,4,4,,,,4,3,4,5,4,5,,5,,3,4,4,,,,2,5,4,4,4,4,5,2,3,4,3,4,5,3,3,4,4,4,3,4,4,4,3,4,4,4,5,3,3,3,4,2,2,,,,3,4,1.00,1.00,0,35,5
R_50CsCx4t0eyL6UR,2,30,"Politechnico Di Milano MIP, Italy",1,600,1,2,1,"Politechnico Di Milano MIP, SDA Bocconi","St. Gallen HSG, Switzerland",IMD Switzerland,HEC Paris,1,1,1,2,2,2,4,2,4,1,2,1,2,2,2,1,1,1,3,5,4,4,4,4,3,3,3,3,4,2,5,1,2,2,1,1,4,4,4,4,,,,4,3,4,5,4,5,,5,,3,4,4,,,,4,5,5,4,4,3,5,3,3,4,3,4,5,3,3,4,4,4,3,4,4,5,3,5,4,5,5,3,3,3,3,2,2,,,,3,2,1.00,0.00,0,35,5
R_51nE5g7cCaJCzEF,1,30,INSEAD,1,500,1,1,5,Insead,IIM Ahmedabad,ISB Hyderabad,,3,1,3,5,0,3,0,2,0,0,3,1,1,3,0,0,1,1,1,5,2,2,4,1,1,2,4,4,4,4,5,1,1,1,1,1,4,2,5,1,5,,5,5,,5,,4,,,5,,,5,,,,,4,4,3,5,4,5,5,5,5,5,5,5,2,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,3,,3,,5,1.00,1.00,0,39,6
R_51nE5g7cCaJCzEF,1,30,INSEAD,1,500,1,1,5,Insead,IIM Ahmedabad,ISB Hyderabad,,3,1,3,5,0,3,0,2,0,0,3,1,1,3,0,0,1,1,1,5,2,2,4,1,1,2,4,4,4,4,5,1,1,1,1,1,4,2,5,1,5,,5,5,,5,,4,,,5,,,5,,,,,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,,3,,3,1.00,0.00,0,39,6
R_553TNKs893P7w3P,1,30,Harvard Business School,2,,1,1,1,mit sloan,insead,london school of business,johnson cornell,5,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,3,5,4,4,4,3,5,4,4,5,5,3,5,3,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,5,4,5,4,4,4,4,4,5,5,5,4,5,3,5,4,5,4,5,5,5,5,4,5,4,5,5,5,4,5,2,1,2,,1,,4,1.00,1.00,0,40,6
R_553TNKs893P7w3P,1,30,Harvard Business School,2,,1,1,1,mit sloan,insead,london school of business,johnson cornell,5,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,2,3,5,4,4,4,3,5,4,4,5,5,3,5,3,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,3,5,4,5,4,4,4,4,3,4,3,4,4,4,3,4,4,5,4,5,5,5,5,4,5,4,4,5,5,4,4,2,1,2,,1,,2,1.00,0.00,0,40,6
R_555JxSHLcdtwo0R,2,30,Cox School of Business,1,700,1,2,1,Harvard Business School,Rice University,McCombs School of Business,Cox School of Business,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,5,3,5,5,3,4,3,4,1,4,1,1,2,1,1,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,4,4,4,3,2,3,3,4,2,4,2,2,5,1,3,3,3,3,3,2,1,1,2,3,3,3,2,3,1,1,,3,,3,2,1.00,0.00,0,35,4
R_555JxSHLcdtwo0R,2,30,Cox School of Business,1,700,1,2,1,Harvard Business School,Rice University,McCombs School of Business,Cox School of Business,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,5,3,5,5,3,4,3,4,1,4,1,1,2,1,1,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,4,4,4,4,3,4,4,4,1,4,5,4,4,5,2,4,4,4,3,5,4,5,5,4,4,3,4,4,4,1,1,,3,,3,2,1.00,0.00,0,35,4
R_5atqe0FToCXkGUZ,1,30,Harvard Business School,1,600,1,1,4,Harvard,Harvard Business School,Wharton School of Business,Sloan- MIT,5,2,4,2,0,4,0,4,2,0,4,2,2,4,2,0,2,2,2,5,5,4,4,2,2,4,4,3,4,1,5,1,1,3,1,1,5,4,4,2,5,5,5,5,,5,,5,5,,5,4,4,4,3,,3,3,4,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,1,2,,,,2,2,1.00,0.00,0,35,4
R_5atqe0FToCXkGUZ,1,30,Harvard Business School,1,600,1,1,4,Harvard,Harvard Business School,Wharton School of Business,Sloan- MIT,5,2,4,2,0,4,0,4,2,0,4,2,2,4,2,0,2,2,2,5,5,4,4,2,2,4,4,3,4,1,5,1,1,3,1,1,5,4,4,2,5,5,5,5,,5,,5,5,,5,4,4,4,3,,3,3,6,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,1,2,,,,2,2,1.00,0.00,0,35,4
R_5AvtET6ayiESps9,3,30,,1,300,1,3,,cornell,hongkong polytechnic,,,2,2,2,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,5,2,3,5,2,5,5,2,1,5,5,5,1,1,1,1,3,5,3,5,5,1,2,1,2,,3,,1,,,1,,,,,,,,4,1,1,1,1,3,2,1,2,1,3,1,1,2,2,3,1,1,2,3,2,3,3,1,3,3,1,1,1,1,3,3,2,,,,1,2,1.00,0.00,0,34,4
R_5AvtET6ayiESps9,3,30,,1,300,1,3,,cornell,hongkong polytechnic,,,2,2,2,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,5,2,3,5,2,5,5,2,1,5,5,5,1,1,1,1,3,5,3,5,5,1,2,1,2,,3,,1,,,1,,,,,,,,5,1,1,1,1,3,2,1,2,1,3,1,1,2,3,3,1,1,2,3,2,3,3,1,3,3,1,1,1,1,3,3,2,,,,1,2,1.00,0.00,0,34,4
R_5bgURw6LuylCZLf,2,30,Harvard Business School,1,700,1,2,4,Harvard Business School,Stanford,Insead,Sloan,5,4,4,4,4,4,0,4,4,2,4,2,2,2,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,1,5,1,1,1,1,1,3,4,4,5,5,5,5,5,5,5,,5,4,4,5,4,4,4,5,4,4,4,4,3,5,5,5,5,4,3,1,5,4,5,3,4,5,4,5,4,5,5,4,5,4,5,4,5,5,3,5,5,4,1,2,,,3,,4,1.00,1.00,1,31,2
R_5bgURw6LuylCZLf,2,30,Harvard Business School,1,700,1,2,4,Harvard Business School,Stanford,Insead,Sloan,5,4,4,4,4,4,0,4,4,2,4,2,2,2,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,1,5,1,1,1,1,1,3,4,4,5,5,5,5,5,5,5,,5,4,4,5,4,4,4,5,4,4,4,7,3,5,5,5,5,4,3,1,5,5,5,3,4,4,5,5,4,5,5,5,5,5,5,4,5,5,3,5,5,5,1,2,,,3,,4,1.00,1.00,1,31,2
R_5mZ2IYVxFcmsgCh,3,30,"Schulich School of Business, York University",1,650,1,3,,Harvard Business School,London Business School,Wharton,Kellog,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,5,5,4,3,4,5,4,5,4,5,1,5,1,4,4,1,3,3,4,5,4,5,5,5,5,5,4,5,5,3,,4,5,5,5,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,1,1,,3,,2,2,1.00,0.00,0,36,4
R_5mZ2IYVxFcmsgCh,3,30,"Schulich School of Business, York University",1,650,1,3,,Harvard Business School,London Business School,Wharton,Kellog,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,5,5,4,3,4,5,4,5,4,5,1,5,1,4,4,1,3,3,4,5,4,5,5,5,5,5,4,5,5,3,,4,5,5,5,5,2,5,5,8,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,1,1,,3,,2,2,1.00,0.00,0,36,4
R_5p9SOz1I4wZkNq5,1,30,boston university,1,600,1,1,2,boston university,northeastern university,new york university,university of florida,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,5,4,5,4,4,4,3,2,3,5,2,5,1,2,4,2,4,3,4,5,4,,,,,,,,,,,,,5,5,,,,,2,4,5,5,4,4,5,3,4,5,5,4,4,3,3,4,4,4,5,5,4,4,5,4,4,5,5,3,3,4,4,1,,,,,,1,0.00,0.00,1,33,2
